change_metric_(cause),target_value_change_(consequence),support,confidence,uplift
"[""avg_cc: ('(0.08499999999999999, 0.28500000000000003)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.597667638483965,0.3126791953475954,0.012490422581411115
"[""avg_cc: ('(0.08499999999999999, 0.28500000000000003)', '(0.045000000000000005, 0.095)')""]","bug: ('1', '0')",0.597667638483965,0.3306451612903226,0.015832523485584712
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""dam: ('(0.005, 0.915)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5928085519922255,0.405050555862971,0.025592761376395226
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""ic: ('(0.295, 0.705)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",0.5928085519922255,0.5243063124785899,0.04297757665730623
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5830903790087463,0.4927330733782347,0.043208492188084036
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.5830903790087463,0.36812749003984063,0.02075275186910279
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5830903790087463,0.3428093645484949,0.01721237945727741
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""cam: ('(0.065, 0.20500000000000002)', '(0.365, 1.005)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5830903790087463,0.4089861751152074,0.023417661995673848
"[""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5782312925170068,0.48495080631076437,0.03780260097618502
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.5733722060252673,0.4766129323091348,0.06566532580482463
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')""]","bug: ('1', '0')",0.5733722060252673,0.42446661326731233,0.06863538041944886
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')""]","bug: ('1', '0')",0.5733722060252673,0.42446661326731233,0.06863538041944886
"[""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5733722060252673,0.3359338643891489,0.028624436787702087
"[""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')"", ""dam: ('(0.925, 1.005)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5733722060252673,0.47231313578062806,0.03522633543213203
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')""]","bug: ('1', '0')",0.5733722060252673,0.42446661326731233,0.06863538041944886
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')""]","bug: ('1', '0')",0.5733722060252673,0.42446661326731233,0.06863538041944886
"[""ca: ('(0.024999999999999998, 1.005)', '(0.005, 0.025)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5685131195335277,0.3157214449307241,0.012691747922682413
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.245, 0.845)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5685131195335277,0.5102657004830918,0.030823509528034816
"[""loc: ('(0.245, 0.845)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5685131195335277,0.5451325411334552,0.03382617084441507
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.5685131195335277,0.4732695384429619,0.038990300396773814
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""loc: ('(0.245, 0.845)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5685131195335277,0.6020916334661355,0.03873137188853913
"[""dam: ('(0.005, 0.915)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5685131195335277,0.3836065573770492,0.02128279883381924
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')"", ""dam: ('(0.925, 1.005)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5685131195335277,0.48704902867715083,0.0369924367262433
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""loc: ('(0.245, 0.845)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5685131195335277,0.625,0.040704193765418256
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5636540330417882,0.42539474913575637,0.04295558668736511
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.5636540330417882,0.3575177009579342,0.018658892128279883
"[""moa: ('(0.055, 0.095)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.5539358600583091,0.3864749082007344,0.02055084004317992
"[""cam: ('(0.195, 0.375)', '(0.365, 1.005)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5539358600583091,0.3350720317933433,0.015174688142235819
"[""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5490767735665695,0.32984203296703296,0.026350421120829276
"[""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.43636363636363634,0.03044186134565143
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.005, 0.07500000000000001)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.45619658119658124,0.034088360618972864
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.005, 0.07500000000000001)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.45619658119658124,0.034088360618972864
"[""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.43636363636363634,0.03044186134565143
"[""avg_cc: ('(0.08499999999999999, 0.28500000000000003)', '(0.024999999999999998, 0.045)')""]","bug: ('1', '0')",0.5442176870748299,0.386960156032321,0.0445132397583481
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""dam: ('(0.005, 0.915)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.48639258830341636,0.03426739212518493
"[""avg_cc: ('(0.08499999999999999, 0.28500000000000003)', '(0.045000000000000005, 0.095)')"", ""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.5442176870748299,0.36752136752136755,0.01779173207744636
"[""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.43636363636363634,0.03044186134565143
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.005, 0.07500000000000001)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.45619658119658124,0.034088360618972864
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.005, 0.07500000000000001)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.45619658119658124,0.034088360618972864
"[""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5442176870748299,0.43636363636363634,0.03044186134565143
"[""dam: ('(0.925, 1.005)', '(-0.005, 0.015)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5393586005830904,0.35816498316498313,0.01919339164237123
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""cam: ('(0.195, 0.375)', '(0.365, 1.005)')""]","bug: ('1', '0')",0.5393586005830904,0.35238095238095235,0.01614296512255696
"[""loc: ('(0.065, 0.255)', '(0.005, 0.07500000000000001)')"", ""ic: ('(-0.005, 0.10500000000000001)', '(0.295, 0.705)')""]","bug: ('1', '0')",0.5344995140913509,0.3108199344852592,0.011346090285280178
"[""loc: ('(0.005, 0.07500000000000001)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5344995140913509,0.42128336063204547,0.02922263698536824
"[""loc: ('(0.005, 0.07500000000000001)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5344995140913509,0.42128336063204547,0.02922263698536824
"[""loc: ('(0.005, 0.07500000000000001)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5344995140913509,0.42128336063204547,0.02922263698536824
"[""loc: ('(0.005, 0.07500000000000001)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5344995140913509,0.42128336063204547,0.02922263698536824
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.245, 0.845)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5344995140913509,0.5436810579031782,0.03195666479275887
"[""loc: ('(0.245, 0.845)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5344995140913509,0.5927484961115341,0.03602481015777623
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""dam: ('(0.005, 0.915)', '(-0.005, 0.015)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5296404275996113,0.49396844027125714,0.02865492273368099
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""dam: ('(0.925, 1.005)', '(-0.005, 0.015)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5296404275996113,0.3724159968537227,0.020720696058436787
"[""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')"", ""dam: ('(0.925, 1.005)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5296404275996113,0.3915484770983492,0.02313664596273292
"[""loc: ('(0.065, 0.255)', '(0.005, 0.07500000000000001)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5296404275996113,0.3411535730254333,0.015931390685353188
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5296404275996113,0.3382284614363468,0.014748227333261352
"[""ce: ('(0.095, 1.005)', '(-0.005, 0.07500000000000001)')"", ""dam: ('(0.925, 1.005)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5296404275996113,0.3789573186362471,0.02132143735291018
"[""avg_cc: ('(0.08499999999999999, 0.28500000000000003)', '(0.024999999999999998, 0.045)')"", ""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5296404275996113,0.44748846195127184,0.039983340274885454
"[""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')"", ""cam: ('(0.195, 0.375)', '(0.365, 1.005)')""]","bug: ('1', '0')",0.5296404275996113,0.4057103818700087,0.025344310159557834
"[""cbo: ('(0.035, 0.315)', '(0.005, 0.045)')""]","bug: ('1', '0')",0.5247813411078718,0.3502747252747253,0.025705101506850778
"[""amc: ('(0.005, 1.005)', '(-0.005, 0.005)')"", ""loc: ('(0.065, 0.255)', '(-0.005, 0.015)')"", ""dam: ('(0.925, 1.005)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.5247813411078718,0.3782680639823497,0.020832093770452788
