change_metric_(cause),target_value_change_(consequence),support,confidence,uplift
"[""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')"", ""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",1.2427745664739884,0.8613782051282052,0.12885356454720617
"[""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.2427745664739884,0.41346153846153844,0.060248999555357924
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.2427745664739884,0.6323529411764707,0.07939476368582114
"[""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')"", ""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.2427745664739884,0.6553862051149574,0.08842467256896172
"[""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",1.2138728323699421,0.9121212121212122,0.11836573830793484
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.2138728323699421,0.6732057416267943,0.08390629753574688
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",1.1849710982658959,0.6699346405228759,0.0939306358381503
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.1849710982658959,0.7172011661807579,0.10079479768786126
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.1849710982658959,0.7634310134310134,0.0920409070698088
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.1560693641618496,0.6987475280158207,0.08197937822215279
"[""max_cc: ('(0.215, 0.425)', '(0.105, 0.225)')""]","bug: ('1', '0')",1.1560693641618496,0.4313380281690141,0.06085646828950583
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",1.1560693641618496,0.6723646723646723,0.08392618941751889
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.1560693641618496,0.5642361111111112,0.0708092485549133
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",1.1560693641618496,0.7272727272727273,0.09017341040462429
"[""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.1271676300578035,0.4567972350230414,0.0570265398719622
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')""]","bug: ('1', '0')",1.1271676300578035,0.3694915254237288,0.03751296872684157
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')"", ""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",1.1271676300578035,0.6334860474802165,0.0838150289017341
"[""lcom: ('(0.024999999999999998, 0.115)', '(-0.005, 0.015)')""]","bug: ('1', '0')",1.1271676300578035,0.5563346228239845,0.06795191802417234
"[""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.0982658959537572,0.4734426229508197,0.05533971382545248
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.0982658959537572,0.6666666666666666,0.07321772639691715
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')""]","bug: ('1', '0')",1.0982658959537572,0.6495726495726495,0.0722543352601156
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.0982658959537572,0.4595959595959596,0.05865738307934841
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')""]","bug: ('1', '0')",1.069364161849711,0.458969465648855,0.05751665710629661
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.069364161849711,0.36782032400589104,0.03518860616173053
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",1.069364161849711,0.43668261562998406,0.05116113984382924
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.069364161849711,0.5425219941348973,0.061812418422524704
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')""]","bug: ('1', '0')",1.069364161849711,0.48630887185104055,0.0628873877010934
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')""]","bug: ('1', '0')",1.069364161849711,0.48630887185104055,0.0628873877010934
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",1.069364161849711,0.43668261562998406,0.05116113984382924
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.069364161849711,0.5425219941348973,0.061812418422524704
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')""]","bug: ('1', '0')",1.069364161849711,0.48630887185104055,0.0628873877010934
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.069364161849711,0.5425219941348973,0.061812418422524704
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",1.069364161849711,0.43668261562998406,0.05116113984382924
"[""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",1.069364161849711,0.6283967391304348,0.08130183463181703
"[""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')"", ""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.069364161849711,0.8103632478632478,0.0904985549132948
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.069364161849711,0.6981132075471698,0.07465372450648926
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",1.069364161849711,0.7885245901639344,0.08987965507438643
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.069364161849711,0.6491228070175439,0.07032755298651253
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')""]","bug: ('1', '0')",1.069364161849711,0.5163578128574697,0.06019640748337374
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.069364161849711,0.7554446460980037,0.08232011162049034
"[""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.0404624277456649,0.509230400383601,0.055360228830224664
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.0404624277456649,0.6868421052631578,0.07384393063583815
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')"", ""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",1.0404624277456649,0.744360902255639,0.0805119735755574
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",1.0404624277456649,0.6412955465587046,0.06963796775174932
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.0404624277456649,0.7076167076167077,0.07488176563321072
"[""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",1.0404624277456649,0.8794178794178795,0.09376389506447311
"[""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.0404624277456649,0.734375,0.10115606936416184
"[""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",1.0404624277456649,0.41538461538461535,0.06758559359715427
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')""]","bug: ('1', '0')",1.0404624277456649,0.6295707472178061,0.06630397823869433
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""lcom: ('(0.024999999999999998, 0.115)', '(-0.005, 0.015)')""]","bug: ('1', '0')",1.0404624277456649,0.7619047619047619,0.07927332782824112
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.0404624277456649,0.5780346820809249,0.06796084065621973
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",1.0115606936416186,0.5619918699186992,0.06066955684007708
"[""max_cc: ('(0.215, 0.425)', '(0.105, 0.225)')"", ""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",1.0115606936416186,0.606060606060606,0.07146610614818706
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",1.0115606936416186,0.5619918699186992,0.06066955684007708
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.0115606936416186,0.4571843251088534,0.05402401067140952
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.0115606936416186,0.6779279279279279,0.07085741811175338
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",1.0115606936416186,0.680161943319838,0.07243219208537129
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",1.0115606936416186,0.5619918699186992,0.06066955684007708
"[""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",1.0115606936416186,0.45013704406493776,0.050438187581577476
"[""lcom: ('(0.024999999999999998, 0.115)', '(-0.005, 0.015)')"", ""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",1.0115606936416186,0.7403846153846154,0.08337038683859493
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.0115606936416186,0.7962588473205258,0.10532329614195456
"[""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.0115606936416186,0.7458419958419958,0.07853490440195643
"[""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",1.0115606936416186,0.6666666666666666,0.0674373795761079
"[""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')"", ""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')""]","bug: ('1', '0')",1.0115606936416186,0.516347687400319,0.07323962165002626
"[""lcom: ('(0.024999999999999998, 0.115)', '(-0.005, 0.015)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9826589595375723,0.7450980392156863,0.07321772639691715
"[""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",0.9826589595375723,0.46484375,0.16859344894026973
"[""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.9826589595375723,0.900516795865633,0.09342653582470763
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9826589595375723,0.7108721624850657,0.07253402946112252
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",0.9826589595375723,0.48571428571428565,0.05578034682080925
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.9826589595375723,0.5897435897435898,0.061798707922475354
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9826589595375723,0.5978508629111039,0.06090256981683961
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",0.9826589595375723,0.48571428571428565,0.05578034682080925
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",0.9826589595375723,0.48571428571428565,0.05578034682080925
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.9826589595375723,0.5076273937033431,0.05118167849564645
"[""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.9826589595375723,0.8270270270270271,0.08757225433526013
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')""]","bug: ('1', '0')",0.9826589595375723,0.5295381310418905,0.06472467295406147
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9826589595375723,0.5978508629111039,0.06090256981683961
"[""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.9826589595375723,0.8270270270270271,0.08757225433526013
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')""]","bug: ('1', '0')",0.9826589595375723,0.5295381310418905,0.06472467295406147
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.9826589595375723,0.5492556224263541,0.05825388484348022
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",0.9826589595375723,0.6203098106712563,0.0617034612438192
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')""]","bug: ('1', '0')",0.9826589595375723,0.5295381310418905,0.06472467295406147
"[""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')"", ""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.9826589595375723,0.8933933933933934,0.09521515735388568
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.9826589595375723,0.5897435897435898,0.061798707922475354
"[""rfc: ('(0.46499999999999997, 0.715)', '(0.005, 0.275)')""]","bug: ('1', '0')",0.9826589595375723,0.7701149425287356,0.07567603481496246
"[""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.9826589595375723,0.8270270270270271,0.08757225433526013
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9826589595375723,0.5978508629111039,0.06090256981683961
"[""rfc: ('(0.265, 0.375)', '(0.005, 0.275)')""]","bug: ('1', '0')",0.9826589595375723,0.4642857142857142,0.06018361101666099
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9826589595375723,0.8095238095238095,0.08140655105973026
"[""dam: ('(0.08499999999999999, 0.945)', '(-0.005, 0.034999999999999996)')""]","bug: ('1', '0')",0.9826589595375723,0.5897435897435898,0.061798707922475354
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9826589595375723,0.6981132075471698,0.06860071981677392
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9826589595375723,0.7533527696793002,0.07555739058629232
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",0.9537572254335259,0.6470588235294117,0.06262042389210018
"[""max_cc: ('(0.215, 0.425)', '(0.105, 0.225)')""]","bug: ('1', '0')",0.9537572254335259,0.3947923997185081,0.03722344030296991
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",0.9537572254335259,0.7602941176470588,0.07408477842003854
"[""mfa: ('(0.505, 0.865)', '(-0.005, 0.185)')""]","bug: ('1', '0')",0.9537572254335259,0.5018041237113401,0.05008640724629043
"[""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9537572254335259,0.6617647058823529,0.06311628697721863
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9537572254335259,0.7189542483660131,0.06989937914793405
"[""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.9537572254335259,0.8809523809523809,0.08402146985962014
"[""max_cc: ('(0.215, 0.425)', '(0.105, 0.225)')""]","bug: ('1', '0')",0.9537572254335259,0.3947923997185081,0.03722344030296991
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",0.9537572254335259,0.6906392694063926,0.06972048459893894
"[""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')""]","bug: ('1', '0')",0.9537572254335259,0.43667296786389415,0.06502890173410403
"[""avg_cc: ('(0.215, 0.515)', '(0.11499999999999999, 0.185)')"", ""lcom: ('(0.024999999999999998, 0.115)', '(-0.005, 0.015)')""]","bug: ('1', '0')",0.9537572254335259,0.603658536585366,0.0657514450867052
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",0.9537572254335259,0.6487179487179487,0.06496220542463317
"[""loc: ('(0.195, 0.605)', '(-0.005, 0.10500000000000001)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')""]","bug: ('1', '0')",0.9537572254335259,0.6615384615384615,0.07078297425118234
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9537572254335259,0.6775804661487236,0.06571054640636928
"[""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9537572254335259,0.7167420814479638,0.0696754112939084
"[""max_cc: ('(0.215, 0.425)', '(0.105, 0.225)')""]","bug: ('1', '0')",0.9537572254335259,0.3947923997185081,0.03722344030296991
"[""max_cc: ('(0.215, 0.425)', '(0.105, 0.225)')"", ""npm: ('(0.195, 0.425)', '(0.035, 0.125)')""]","bug: ('1', '0')",0.9248554913294798,0.6751918158567775,0.06546871073133953
"[""npm: ('(0.195, 0.425)', '(0.035, 0.125)')"", ""dit: ('(0.11499999999999999, 0.425)', '(-0.005, 0.125)')"", ""wmc: ('(0.205, 0.385)', '(0.065, 0.14500000000000002)')""]","bug: ('1', '0')",0.9248554913294798,0.6785714285714286,0.06275805119735756
"[""max_cc: ('(0.215, 0.425)', '(0.015, 0.095)')"", ""wmc: ('(0.205, 0.385)', '(-0.005, 0.07500000000000001)')""]","bug: ('1', '0')",0.9248554913294798,0.8401544401544402,0.08459615685049213
